"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2001","2001",2.00025268633824,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2002","2002",2.43586135126603,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2003","2003",2.29429034174498,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2004","2004",2.45962708523523,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2005","2005",2.33698635353393,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2006","2006",2.38641361065936,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2007","2007",2.4625247582583,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2008","2008",1.79756018849594,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2009","2009",1.58849676378083,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2010","2010",1.23955611308396,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2011","2011",0.937554270198105,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2012","2012",1.03225254802991,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2013","2013",0.879824956685369,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2014","2014",0.689452539358041,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2015","2015",0.778784638871651,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2016","2016",0.732417230807135,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2017","2017",0.808932858821508,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2018","2018",0.661376320513772,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2019","2019",0.941146845637051,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2020","2020",0.642397996697873,,
"LVA","Latvia","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2021","2021",0.671396338710746,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2000","2000",6.36827606965891,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2001","2001",6.71946399079577,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2002","2002",5.85990117103163,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2003","2003",4.90258080771732,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2004","2004",4.80098319402734,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2005","2005",3.89356261124465,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2006","2006",3.64437948423657,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2007","2007",4.13075020108058,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2008","2008",3.89879618422641,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2009","2009",3.53891831283856,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2010","2010",3.1697621455884,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2011","2011",3.36851168415934,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2012","2012",2.85631410648836,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2013","2013",2.63137617095917,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2014","2014",2.55913207295116,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2015","2015",2.49785655648599,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2016","2016",2.41827654269102,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2017","2017",2.14011473849045,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2018","2018",2.14635146522749,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2019","2019",1.70819555640071,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2020","2020",1.52799079142763,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2021","2021",1.64323516817205,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2000","2000",7.84414183526085,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2001","2001",9.34897891128082,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2002","2002",7.34190084265791,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2003","2003",6.57637814225372,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2004","2004",6.41445864199902,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2005","2005",5.30941304244439,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2006","2006",4.91553150701829,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2007","2007",5.23144113124173,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2008","2008",4.98247214360674,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2009","2009",4.60138604888916,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2010","2010",4.08969846219786,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2011","2011",4.21041089190398,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2012","2012",3.77995198113062,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2013","2013",3.33757641392072,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2014","2014",3.11139617870884,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2015","2015",3.04423601896344,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2016","2016",2.86243945015061,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2017","2017",2.60512341317182,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2018","2018",2.54389195728285,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2019","2019",2.05761278872814,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2020","2020",1.81372058779715,,
"MLT","Malta","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2021","2021",1.89989809719547,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2000","2000",0.960396707719888,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2001","2001",0.962469919966678,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2002","2002",0.904238008336591,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2003","2003",0.771248558389845,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2004","2004",0.776623662488703,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2005","2005",0.913158472207116,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2006","2006",0.95873083495668,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2007","2007",0.857343676272569,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2008","2008",0.905694739228114,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2009","2009",0.805779263880776,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2010","2010",0.467681430285179,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2011","2011",0.33566215285839,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2012","2012",0.433848922091443,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2013","2013",0.333916173700938,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2014","2014",0.371650100419985,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2015","2015",0.340892111260618,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2016","2016",0.377236282041053,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2017","2017",0.476258679951496,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2018","2018",0.45154991582174,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2019","2019",0.465360967207221,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2020","2020",0.307803309767231,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_E","Share of employment","A","Annual","2021","2021",0.321741603096166,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2000","2000",1.69158791206201,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2001","2001",1.90770446710758,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2002","2002",1.63186997939096,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2003","2003",1.25255049572054,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2004","2004",1.30309611177311,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2005","2005",1.31751404408347,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2006","2006",1.37605896540709,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2007","2007",1.16297034664011,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2008","2008",1.1444346727102,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2009","2009",1.12025346599266,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2010","2010",0.804745239006714,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2011","2011",0.685901556427534,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2012","2012",0.857093734669923,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2013","2013",0.663657182094705,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2014","2014",0.584169541461395,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2015","2015",0.531486256358586,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2016","2016",0.495739252796297,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2017","2017",0.621395581588039,,
"BGR","Bulgaria","MW","All persons","1519","15 to 19","PER_L","Share of labour force","A","Annual","2018","2018",0.589319048496862,,
